date,visitor,visit_pts,home,home_pts,night_out,result,pt_spread,,,,,,,,
11/16/15,Boston,111,Houston,95,0,0,-16,,,,,,,,
11/16/15,Okla City,114,Memphis,122,0,1,8,,,,,,,,
11/16/15,Dallas,92,Philadelphia,86,0,0,-6,,,,,,,,
11/16/15,LA Lakers,101,Phoenix,120,0,1,19,,,,,,,,
11/16/15,Portland,80,San Antonio,93,0,1,13,,,,,,,,
11/17/15,Atlanta,88,Brooklyn,90,0,1,2,,,,,,,,
11/17/15,Cleveland,99,Detroit,104,0,1,5,,,,,,,,
11/17/15,Toronto,110,Golden State,115,0,1,5,,,,,,,,
11/17/15,Minnesota,103,Miami,91,1,0,-12,,,,,,,,
11/17/15,Denver,115,New Orleans,98,0,0,-17,,,,,,,,
11/17/15,Charlotte,94,New York,102,1,1,8,,,,,,,,
11/17/15,Milwaukee,86,Washington,115,0,1,29,,,,,,,,
11/18/15,Sacramento,97,Atlanta,103,0,1,6,,,,,,,,
11/18/15,Dallas,106,Boston,102,0,0,-4,,,,,,,,
11/18/15,Brooklyn,111,Charlotte,116,0,1,5,,,,,,,,
11/18/15,Portland,103,Houston,108,0,1,5,,,,,,,,
11/18/15,New Orleans,103,Okla City,110,0,1,7,,,,,,,,
11/18/15,Minnesota,101,Orlando,104,0,1,3,,,,,,,,
11/18/15,Indiana,112,Philadelphia,85,0,0,-27,,,,,,,,
11/18/15,Chicago,103,Phoenix,97,0,0,-6,,,,,,,,
11/18/15,Denver,98,San Antonio,109,0,1,11,,,,,,,,
11/18/15,Toronto,89,Utah,93,0,1,4,,,,,,,,
11/19/15,Milwaukee,100,Cleveland,115,0,1,15,,,,,,,,
11/19/15,Golden State,124,LA Clippers,117,1,0,-7,,,,,,,,
11/19/15,Sacramento,109,Miami,116,1,1,7,,,,,,,,
11/20/15,Brooklyn,95,Boston,120,0,1,25,,,,,,,,
11/20/15,Philadelphia,88,Charlotte,113,0,1,25,,,,,,,,
11/20/15,Utah,93,Dallas,102,0,1,9,,,,,,,,
11/20/15,Phoenix,114,Denver,107,0,0,-7,,,,,,,,
11/20/15,Chicago,94,Golden State,106,0,1,12,,,,,,,,
11/20/15,Toronto,102,LA Lakers,91,1,0,-11,,,,,,,,
11/20/15,Houston,84,Memphis,96,0,1,12,,,,,,,,
11/20/15,Detroit,96,Minnesota,86,0,0,-10,,,,,,,,
11/20/15,San Antonio,90,New Orleans,104,0,1,14,,,,,,,,
11/20/15,New York,93,Okla City,90,0,0,-3,,,,,,,,
11/20/15,LA Clippers,91,Portland,102,0,1,11,,,,,,,,
11/21/15,Atlanta,97,Cleveland,109,0,1,12,,,,,,,,
11/21/15,Washington,97,Detroit,95,0,0,-2,,,,,,,,
11/21/15,New York,107,Houston,102,0,0,-5,,,,,,,,
11/21/15,Milwaukee,86,Indiana,123,0,1,37,,,,,,,,
11/21/15,Philadelphia,91,Miami,96,1,1,5,,,,,,,,
11/21/15,Sacramento,97,Orlando,91,0,0,-6,,,,,,,,
11/21/15,Memphis,82,San Antonio,92,0,1,10,,,,,,,,
11/22/15,Boston,101,Brooklyn,111,0,1,10,,,,,,,,
11/22/15,Golden State,118,Denver,105,0,0,-13,,,,,,,,
11/22/15,Toronto,91,LA Clippers,80,1,0,-11,,,,,,,,
11/22/15,Portland,107,LA Lakers,93,1,0,-14,,,,,,,,
11/22/15,Phoenix,116,New Orleans,122,0,1,6,,,,,,,,
11/22/15,Dallas,114,Okla City,117,0,1,3,,,,,,,,
11/23/15,Sacramento,122,Charlotte,127,0,1,5,,,,,,,,
11/23/15,Orlando,103,Cleveland,117,0,1,14,,,,,,,,
11/23/15,New York,78,Miami,95,-1,1,17,,,,,,,,
11/23/15,Detroit,88,Milwaukee,109,0,1,21,,,,,,,,
11/23/15,Philadelphia,95,Minnesota,100,0,1,5,,,,,,,,
11/23/15,Phoenix,84,San Antonio,98,0,1,14,,,,,,,,
11/23/15,Okla City,111,Utah,89,0,0,-22,,,,,,,,
11/24/15,Boston,97,Atlanta,121,0,1,24,,,,,,,,
11/24/15,LA Clippers,111,Denver,94,0,0,-17,,,,,,,,
11/24/15,LA Lakers,77,Golden State,111,0,1,34,,,,,,,,
11/24/15,Dallas,96,Memphis,110,0,1,14,,,,,,,,
11/24/15,Chicago,93,Portland,88,0,0,-5,,,,,,,,
11/24/15,Indiana,123,Washington,106,0,0,-17,,,,,,,,
11/25/15,Philadelphia,80,Boston,84,0,1,4,,,,,,,,
11/25/15,Washington,87,Charlotte,101,0,1,14,,,,,,,,
11/25/15,Miami,81,Detroit,104,0,1,23,,,,,,,,
11/25/15,Memphis,102,Houston,93,0,0,-9,,,,,,,,
11/25/15,Utah,102,LA Clippers,91,1,0,-11,,,,,,,,
11/25/15,Sacramento,129,Milwaukee,118,0,0,-11,,,,,,,,
11/25/15,Atlanta,95,Minnesota,99,0,1,4,,,,,,,,
11/25/15,Brooklyn,99,Okla City,110,0,1,11,,,,,,,,
11/25/15,New York,91,Orlando,100,0,1,9,,,,,,,,
11/25/15,New Orleans,120,Phoenix,114,0,0,-6,,,,,,,,
11/25/15,Dallas,83,San Antonio,88,0,1,5,,,,,,,,
11/25/15,Cleveland,99,Toronto,103,0,1,4,,,,,,,,
11/27/15,Washington,78,Boston,111,0,1,33,,,,,,,,
11/27/15,Cleveland,95,Charlotte,90,0,0,-5,,,,,,,,
11/27/15,San Antonio,91,Denver,80,0,0,-11,,,,,,,,
11/27/15,Philadelphia,114,Houston,116,0,1,2,,,,,,,,
11/27/15,Chicago,92,Indiana,104,0,1,12,,,,,,,,
11/27/15,New Orleans,90,LA Clippers,111,1,1,21,,,,,,,,
11/27/15,Atlanta,116,Memphis,101,0,0,-15,,,,,,,,
11/27/15,Miami,97,New York,78,-1,0,-19,,,,,,,,
11/27/15,Detroit,87,Okla City,103,0,1,16,,,,,,,,
11/27/15,Milwaukee,90,Orlando,114,0,1,24,,,,,,,,
11/27/15,Golden State,135,Phoenix,116,0,0,-19,,,,,,,,
11/27/15,Minnesota,101,Sacramento,91,0,0,-10,,,,,,,,
11/28/15,Brooklyn,88,Cleveland,90,0,1,2,,,,,,,,
11/28/15,Denver,81,Dallas,92,0,1,11,,,,,,,,
11/28/15,Sacramento,101,Golden State,120,0,1,19,,,,,,,,
11/28/15,LA Lakers,96,Portland,108,0,1,12,,,,,,,,
11/28/15,Atlanta,88,San Antonio,108,0,1,20,,,,,,,,
11/28/15,New Orleans,87,Utah,101,0,1,14,,,,,,,,
11/28/15,Toronto,84,Washington,82,0,0,-2,,,,,,,,
11/29/15,Detroit,83,Brooklyn,87,0,1,4,,,,,,,,
11/29/15,Milwaukee,82,Charlotte,87,0,1,5,,,,,,,,
11/29/15,Minnesota,99,LA Clippers,107,1,1,8,,,,,,,,
11/29/15,Indiana,107,LA Lakers,103,1,0,-4,,,,,,,,
11/29/15,Philadelphia,84,Memphis,92,0,1,8,,,,,,,,
11/29/15,Houston,116,New York,111,1,0,-5,,,,,,,,
11/29/15,Boston,91,Orlando,110,0,1,19,,,,,,,,
11/29/15,Phoenix,107,Toronto,102,0,0,-5,,,,,,,,
11/30/15,Okla City,100,Atlanta,106,0,1,6,,,,,,,,
11/30/15,San Antonio,89,Chicago,92,0,1,3,,,,,,,,
11/30/15,Houston,105,Detroit,116,0,1,11,,,,,,,,
11/30/15,Portland,87,LA Clippers,102,1,1,15,,,,,,,,
11/30/15,Boston,105,Miami,95,1,0,-10,,,,,,,,
11/30/15,Denver,74,Milwaukee,92,0,1,18,,,,,,,,
11/30/15,Dallas,98,Sacramento,112,0,1,14,,,,,,,,
11/30/15,Golden State,106,Utah,103,0,0,-3,,,,,,,,
12/1/15,Phoenix,91,Brooklyn,94,0,1,3,,,,,,,,
12/1/15,Washington,97,Cleveland,85,0,0,-12,,,,,,,,
12/1/15,Orlando,96,Minnesota,93,0,0,-3,,,,,,,,
12/1/15,Memphis,113,New Orleans,104,0,0,-9,,,,,,,,
12/1/15,LA Lakers,91,Philadelphia,103,0,1,12,,,,,,,,
12/1/15,Dallas,115,Portland,112,0,0,-3,,,,,,,,
12/2/15,Toronto,96,Atlanta,86,0,0,-10,,,,,,,,
12/2/15,Denver,90,Chicago,99,0,1,9,,,,,,,,
12/2/15,Golden State,116,Charlotte,99,0,0,-17,,,,,,,,
12/2/15,Phoenix,122,Detroit,127,0,1,5,,,,,,,,
12/2/15,New Orleans,101,Houston,108,0,1,7,,,,,,,,
12/2/15,Indiana,103,LA Clippers,91,1,0,-12,,,,,,,,
12/2/15,Philadelphia,87,New York,99,1,1,12,,,,,,,,
12/2/15,Milwaukee,70,San Antonio,95,0,1,25,,,,,,,,
12/2/15,LA Lakers,108,Washington,104,0,0,-4,,,,,,,,
12/3/15,San Antonio,103,Memphis,83,0,0,-20,,,,,,,,
12/3/15,Okla City,95,Miami,97,1,1,2,,,,,,,,
12/3/15,Indiana,111,Portland,123,0,1,12,,,,,,,,
12/3/15,Boston,114,Sacramento,97,0,0,-17,,,,,,,,
12/3/15,Denver,106,Toronto,105,0,0,-1,,,,,,,,
12/3/15,Orlando,103,Utah,94,0,0,-9,,,,,,,,
12/4/15,LA Lakers,87,Atlanta,100,0,1,13,,,,,,,,
12/4/15,Houston,100,Dallas,96,0,0,-4,,,,,,,,
12/4/15,Milwaukee,95,Detroit,102,0,1,7,,,,,,,,
12/4/15,Cleveland,108,New Orleans,114,0,1,6,,,,,,,,
12/4/15,Brooklyn,91,New York,108,1,1,17,,,,,,,,
12/4/15,Phoenix,106,Washington,109,0,1,3,,,,,,,,
12/5/15,Charlotte,102,Chicago,96,0,0,-6,,,,,,,,
12/5/15,Sacramento,113,Houston,120,0,1,7,,,,,,,,
12/5/15,Orlando,101,LA Clippers,103,1,1,2,,,,,,,,
12/5/15,Cleveland,84,Miami,99,1,1,15,,,,,,,,
12/5/15,New York,91,Milwaukee,106,0,1,15,,,,,,,,
12/5/15,Portland,109,Minnesota,103,0,0,-6,,,,,,,,
12/5/15,Denver,108,Philadelphia,105,0,0,-3,,,,,,,,
12/5/15,Boston,105,San Antonio,108,0,1,3,,,,,,,,
12/5/15,Golden State,112,Toronto,109,0,0,-3,,,,,,,,
12/5/15,Indiana,119,Utah,122,0,1,3,,,,,,,,
12/6/15,Golden State,114,Brooklyn,98,0,0,-16,,,,,,,,
12/6/15,LA Lakers,91,Detroit,111,0,1,20,,,,,,,,
12/6/15,Phoenix,93,Memphis,95,0,1,2,,,,,,,,
12/6/15,Sacramento,95,Okla City,98,0,1,3,,,,,,,,
12/6/15,Dallas,116,Washington,104,0,0,-12,,,,,,,,
12/7/15,Phoenix,103,Chicago,101,0,0,-2,,,,,,,,
12/7/15,Detroit,84,Charlotte,104,0,1,20,,,,,,,,
12/7/15,Washington,114,Miami,103,1,0,-11,,,,,,,,
12/7/15,Portland,88,Milwaukee,90,0,1,2,,,,,,,,
12/7/15,LA Clippers,110,Minnesota,106,0,0,-4,,,,,,,,
12/7/15,Boston,111,New Orleans,93,0,0,-18,,,,,,,,
12/7/15,Dallas,104,New York,97,1,0,-7,,,,,,,,
12/7/15,San Antonio,119,Philadelphia,68,0,0,-51,,,,,,,,
12/7/15,LA Lakers,93,Toronto,102,0,1,9,,,,,,,,
12/8/15,Houston,105,Brooklyn,110,0,1,5,,,,,,,,
12/8/15,Portland,100,Cleveland,105,0,1,5,,,,,,,,
12/8/15,Orlando,85,Denver,74,0,0,-11,,,,,,,,
12/8/15,Golden State,131,Indiana,123,0,0,-8,,,,,,,,
12/8/15,Okla City,125,Memphis,88,0,0,-37,,,,,,,,
12/8/15,Utah,106,Sacramento,114,0,1,8,,,,,,,,
12/9/15,Chicago,100,Boston,105,0,1,5,,,,,,,,
12/9/15,Miami,81,Charlotte,99,0,1,18,,,,,,,,
12/9/15,Atlanta,98,Dallas,95,0,0,-3,,,,,,,,
12/9/15,Memphis,93,Detroit,92,0,0,-1,,,,,,,,
12/9/15,LA Clippers,109,Milwaukee,95,0,0,-14,,,,,,,,
12/9/15,LA Lakers,122,Minnesota,123,0,1,1,,,,,,,,
12/9/15,Orlando,104,Phoenix,107,0,1,3,,,,,,,,
12/9/15,San Antonio,94,Toronto,97,0,1,3,,,,,,,,
12/9/15,New York,85,Utah,106,0,1,21,,,,,,,,
12/9/15,Houston,109,Washington,103,0,0,-6,,,,,,,,
12/10/15,Philadelphia,91,Brooklyn,100,0,1,9,,,,,,,,
12/10/15,LA Clippers,80,Chicago,83,0,1,3,,,,,,,,
12/10/15,Atlanta,94,Okla City,107,0,1,13,,,,,,,,
12/10/15,New York,97,Sacramento,99,0,1,2,,,,,,,,
12/11/15,Golden State,124,Boston,119,0,0,-5,,,,,,,,
12/11/15,Minnesota,108,Denver,111,0,1,3,,,,,,,,
12/11/15,Miami,83,Indiana,96,0,1,13,,,,,,,,
12/11/15,Charlotte,123,Memphis,99,0,0,-24,,,,,,,,
12/11/15,Washington,105,New Orleans,107,0,1,2,,,,,,,,
12/11/15,Cleveland,111,Orlando,76,0,0,-35,,,,,,,,
12/11/15,Detroit,107,Philadelphia,95,0,0,-12,,,,,,,,
12/11/15,Portland,106,Phoenix,96,0,0,-10,,,,,,,,
12/11/15,LA Lakers,87,San Antonio,109,0,1,22,,,,,,,,
12/11/15,Milwaukee,83,Toronto,90,0,1,7,,,,,,,,
12/11/15,Okla City,94,Utah,90,0,0,-4,,,,,,,,
12/12/15,San Antonio,103,Atlanta,78,0,0,-25,,,,,,,,
12/12/15,LA Clippers,105,Brooklyn,100,0,0,-5,,,,,,,,
12/12/15,New Orleans,94,Chicago,98,0,1,4,,,,,,,,
12/12/15,Boston,98,Charlotte,93,0,0,-5,,,,,,,,
12/12/15,Washington,114,Dallas,111,0,0,-3,,,,,,,,
12/12/15,Indiana,96,Detroit,118,0,1,22,,,,,,,,
12/12/15,LA Lakers,97,Houston,126,0,1,29,,,,,,,,
12/12/15,Golden State,95,Milwaukee,108,0,1,13,,,,,,,,
12/12/15,New York,112,Portland,110,0,0,-2,,,,,,,,
12/13/15,Memphis,97,Miami,100,1,1,3,,,,,,,,
12/13/15,Utah,98,Okla City,104,0,1,6,,,,,,,,
12/13/15,Minnesota,101,Phoenix,108,0,1,7,,,,,,,,
12/13/15,Philadelphia,76,Toronto,96,0,1,20,,,,,,,,
12/14/15,Miami,100,Atlanta,88,0,0,-12,,,,,,,,
12/14/15,Orlando,105,Brooklyn,82,0,0,-23,,,,,,,,
12/14/15,Philadelphia,96,Chicago,115,0,1,19,,,,,,,,
12/14/15,Phoenix,94,Dallas,104,0,1,10,,,,,,,,
12/14/15,Houston,108,Denver,114,0,1,6,,,,,,,,
12/14/15,LA Clippers,105,Detroit,103,0,0,-2,,,,,,,,
12/14/15,Toronto,90,Indiana,106,0,1,16,,,,,,,,
12/14/15,Washington,95,Memphis,112,0,1,17,,,,,,,,
12/14/15,New Orleans,101,Portland,105,0,1,4,,,,,,,,
12/14/15,Utah,81,San Antonio,118,0,1,37,,,,,,,,
12/15/15,Cleveland,89,Boston,77,0,0,-12,,,,,,,,
12/15/15,Milwaukee,95,LA Lakers,113,1,1,18,,,,,,,,
12/15/15,Denver,112,Minnesota,100,0,0,-12,,,,,,,,
12/15/15,Houston,97,Sacramento,107,0,1,10,,,,,,,,
12/16/15,Philadelphia,106,Atlanta,127,0,1,21,,,,,,,,
12/16/15,Miami,104,Brooklyn,98,0,0,-6,,,,,,,,
12/16/15,Memphis,85,Chicago,98,0,1,13,,,,,,,,
12/16/15,Boston,116,Detroit,119,0,1,3,,,,,,,,
12/16/15,Phoenix,103,Golden State,128,0,1,25,,,,,,,,
12/16/15,Dallas,81,Indiana,107,0,1,26,,,,,,,,
12/16/15,Milwaukee,90,LA Clippers,103,1,1,13,,,,,,,,
12/16/15,Minnesota,102,New York,107,1,1,5,,,,,,,,
12/16/15,Portland,90,Okla City,106,0,1,16,,,,,,,,
12/16/15,Charlotte,98,Orlando,113,0,1,15,,,,,,,,
12/16/15,Washington,95,San Antonio,114,0,1,19,,,,,,,,
12/16/15,New Orleans,104,Utah,94,0,0,-10,,,,,,,,
12/17/15,Toronto,99,Charlotte,109,0,1,10,,,,,,,,
12/17/15,Okla City,100,Cleveland,104,0,1,4,,,,,,,,
12/17/15,Houston,107,LA Lakers,87,1,0,-20,,,,,,,,
12/18/15,Atlanta,109,Boston,101,0,0,-8,,,,,,,,
12/18/15,Detroit,147,Chicago,144,0,0,-3,,,,,,,,
12/18/15,Memphis,88,Dallas,97,0,1,9,,,,,,,,
12/18/15,Milwaukee,112,Golden State,121,0,1,9,,,,,,,,
12/18/15,Brooklyn,97,Indiana,104,0,1,7,,,,,,,,
12/18/15,Toronto,108,Miami,94,1,0,-14,,,,,,,,
12/18/15,Sacramento,95,Minnesota,99,0,1,4,,,,,,,,
12/18/15,Portland,94,Orlando,102,0,1,8,,,,,,,,
12/18/15,New York,107,Philadelphia,97,0,0,-10,,,,,,,,
12/18/15,New Orleans,88,Phoenix,104,0,1,16,,,,,,,,
12/18/15,LA Clippers,107,San Antonio,115,0,1,8,,,,,,,,
12/18/15,Denver,88,Utah,97,0,1,9,,,,,,,,
12/19/15,LA Clippers,97,Houston,107,0,1,10,,,,,,,,
12/19/15,Indiana,84,Memphis,96,0,1,12,,,,,,,,
12/19/15,Chicago,91,New York,107,1,1,16,,,,,,,,
12/19/15,LA Lakers,78,Okla City,118,0,1,40,,,,,,,,
12/19/15,Charlotte,101,Washington,109,0,1,8,,,,,,,,
12/20/15,Minnesota,100,Brooklyn,85,0,0,-15,,,,,,,,
12/20/15,Philadelphia,86,Cleveland,108,0,1,22,,,,,,,,
12/20/15,New Orleans,130,Denver,125,0,0,-5,,,,,,,,
12/20/15,Portland,109,Miami,116,1,1,7,,,,,,,,
12/20/15,Atlanta,103,Orlando,100,0,0,-3,,,,,,,,
12/20/15,Milwaukee,101,Phoenix,95,0,0,-6,,,,,,,,
12/20/15,Sacramento,104,Toronto,94,0,0,-10,,,,,,,,
12/21/15,Portland,97,Atlanta,106,0,1,9,,,,,,,,
12/21/15,Minnesota,99,Boston,113,0,1,14,,,,,,,,
12/21/15,Brooklyn,105,Chicago,102,0,0,-3,,,,,,,,
12/21/15,Charlotte,95,Houston,102,0,1,7,,,,,,,,
12/21/15,Okla City,100,LA Clippers,99,1,0,-1,,,,,,,,
12/21/15,Orlando,107,New York,99,1,0,-8,,,,,,,,
12/21/15,Indiana,92,San Antonio,106,0,1,14,,,,,,,,
12/21/15,Phoenix,89,Utah,110,0,1,21,,,,,,,,
12/21/15,Sacramento,99,Washington,113,0,1,14,,,,,,,,
12/22/15,LA Lakers,111,Denver,107,0,0,-4,,,,,,,,
12/22/15,Detroit,93,Miami,92,1,0,-1,,,,,,,,
12/22/15,Memphis,104,Philadelphia,90,0,0,-14,,,,,,,,
12/22/15,Dallas,99,Toronto,103,0,1,4,,,,,,,,
12/23/15,Detroit,100,Atlanta,107,0,1,7,,,,,,,,
12/23/15,Dallas,119,Brooklyn,118,0,0,-1,,,,,,,,
12/23/15,Boston,102,Charlotte,89,0,0,-13,,,,,,,,
12/23/15,New York,84,Cleveland,91,0,1,7,,,,,,,,
12/23/15,Utah,85,Golden State,103,0,1,18,,,,,,,,
12/23/15,Sacramento,108,Indiana,106,0,0,-2,,,,,,,,
12/23/15,Okla City,120,LA Lakers,85,1,0,-35,,,,,,,,
12/23/15,Philadelphia,100,Milwaukee,113,0,1,13,,,,,,,,
12/23/15,San Antonio,108,Minnesota,83,0,0,-25,,,,,,,,
12/23/15,Portland,89,New Orleans,115,0,1,26,,,,,,,,
12/23/15,Houston,101,Orlando,104,0,1,3,,,,,,,,
12/23/15,Denver,104,Phoenix,96,0,0,-8,,,,,,,,
12/23/15,Memphis,91,Washington,100,0,1,9,,,,,,,,
12/25/15,Cleveland,83,Golden State,89,0,1,6,,,,,,,,
12/25/15,San Antonio,84,Houston,88,0,1,4,,,,,,,,
12/25/15,LA Clippers,94,LA Lakers,84,-1,0,-10,,,,,,,,
12/25/15,New Orleans,88,Miami,94,1,1,6,,,,,,,,
12/25/15,Chicago,105,Okla City,96,0,0,-9,,,,,,,,
12/26/15,New York,98,Atlanta,117,0,1,19,,,,,,,,
12/26/15,Washington,111,Brooklyn,96,0,0,-15,,,,,,,,
12/26/15,Memphis,92,Charlotte,98,0,1,6,,,,,,,,
12/26/15,Chicago,111,Dallas,118,0,1,7,,,,,,,,
12/26/15,Boston,99,Detroit,93,0,0,-6,,,,,,,,
12/26/15,Toronto,111,Milwaukee,90,0,0,-21,,,,,,,,
12/26/15,Indiana,102,Minnesota,88,0,0,-14,,,,,,,,
12/26/15,Houston,108,New Orleans,110,0,1,2,,,,,,,,
12/26/15,Miami,108,Orlando,101,0,0,-7,,,,,,,,
12/26/15,Philadelphia,111,Phoenix,104,0,0,-7,,,,,,,,
12/26/15,Cleveland,76,Portland,105,0,1,29,,,,,,,,
12/26/15,Denver,86,San Antonio,101,0,1,15,,,,,,,,
12/26/15,LA Clippers,109,Utah,104,0,0,-5,,,,,,,,
12/27/15,New York,91,Boston,100,0,1,9,,,,,,,,
12/27/15,LA Lakers,96,Memphis,112,0,1,16,,,,,,,,
12/27/15,Denver,112,Okla City,122,0,1,10,,,,,,,,
12/27/15,Portland,98,Sacramento,94,0,0,-4,,,,,,,,
12/28/15,Toronto,97,Chicago,104,0,1,7,,,,,,,,
12/28/15,LA Lakers,98,Charlotte,108,0,1,10,,,,,,,,
12/28/15,Milwaukee,93,Dallas,103,0,1,10,,,,,,,,
12/28/15,Sacramento,103,Golden State,122,0,1,19,,,,,,,,
12/28/15,Atlanta,87,Indiana,93,0,1,6,,,,,,,,
12/28/15,Brooklyn,111,Miami,105,1,0,-6,,,,,,,,
12/28/15,New Orleans,89,Orlando,104,0,1,15,,,,,,,,
12/28/15,Cleveland,101,Phoenix,97,0,0,-4,,,,,,,,
12/28/15,Minnesota,95,San Antonio,101,0,1,6,,,,,,,,
12/28/15,Philadelphia,91,Utah,95,0,1,4,,,,,,,,
12/28/15,LA Clippers,108,Washington,91,0,0,-17,,,,,,,,
12/29/15,Cleveland,93,Denver,87,0,0,-6,,,,,,,,
12/29/15,Atlanta,121,Houston,115,0,0,-6,,,,,,,,
12/29/15,Miami,90,Memphis,99,0,1,9,,,,,,,,
12/29/15,Detroit,96,New York,108,1,1,12,,,,,,,,
12/29/15,Milwaukee,123,Okla City,131,0,1,8,,,,,,,,
12/30/15,LA Lakers,112,Boston,104,0,0,-8,,,,,,,,
12/30/15,Indiana,100,Chicago,102,0,1,2,,,,,,,,
12/30/15,LA Clippers,122,Charlotte,117,0,0,-5,,,,,,,,
12/30/15,Golden State,91,Dallas,114,0,1,23,,,,,,,,
12/30/15,Utah,80,Minnesota,94,0,1,14,,,,,,,,
12/30/15,Brooklyn,93,Orlando,100,0,1,7,,,,,,,,
12/30/15,Denver,103,Portland,110,0,1,7,,,,,,,,
12/30/15,Philadelphia,110,Sacramento,105,0,0,-5,,,,,,,,
12/30/15,Phoenix,79,San Antonio,112,0,1,33,,,,,,,,
12/30/15,Washington,91,Toronto,94,0,1,3,,,,,,,,
12/31/15,Minnesota,90,Detroit,115,0,1,25,,,,,,,,
12/31/15,Golden State,114,Houston,110,0,0,-4,,,,,,,,
12/31/15,Milwaukee,120,Indiana,116,0,0,-4,,,,,,,,
12/31/15,LA Clippers,95,New Orleans,89,0,0,-6,,,,,,,,
12/31/15,Phoenix,106,Okla City,110,0,1,4,,,,,,,,
12/31/15,Portland,96,Utah,109,0,1,13,,,,,,,,
1/1/16,New York,81,Chicago,108,0,1,27,,,,,,,,
1/1/16,Philadelphia,84,LA Lakers,93,1,1,9,,,,,,,,
1/1/16,Dallas,82,Miami,106,1,1,24,,,,,,,,
1/1/16,Charlotte,94,Toronto,104,0,1,10,,,,,,,,
1/1/16,Orlando,91,Washington,103,0,1,12,,,,,,,,
1/2/16,Brooklyn,100,Boston,97,0,0,-3,,,,,,,,
1/2/16,Okla City,109,Charlotte,90,0,0,-19,,,,,,,,
1/2/16,Orlando,79,Cleveland,104,0,1,25,,,,,,,,
1/2/16,New Orleans,105,Dallas,98,0,0,-7,,,,,,,,
1/2/16,Denver,108,Golden State,111,0,1,3,,,,,,,,
1/2/16,Detroit,82,Indiana,94,0,1,12,,,,,,,,
1/2/16,Philadelphia,99,LA Clippers,130,1,1,31,,,,,,,,
1/2/16,Milwaukee,95,Minnesota,85,0,0,-10,,,,,,,,
1/2/16,Phoenix,119,Sacramento,142,0,1,23,,,,,,,,
1/2/16,Houston,103,San Antonio,121,0,1,18,,,,,,,,
1/2/16,Memphis,87,Utah,92,0,1,5,,,,,,,,
1/3/16,Portland,112,Denver,106,0,0,-6,,,,,,,,
1/3/16,Phoenix,77,LA Lakers,97,1,1,20,,,,,,,,
1/3/16,Atlanta,97,New York,111,1,1,14,,,,,,,,
1/3/16,Chicago,115,Toronto,113,0,0,-2,,,,,,,,
1/3/16,Miami,97,Washington,75,0,0,-22,,,,,,,,
1/4/16,Boston,103,Brooklyn,94,0,0,-9,,,,,,,,
1/4/16,Toronto,100,Cleveland,122,0,1,22,,,,,,,,
1/4/16,Orlando,89,Detroit,115,0,1,26,,,,,,,,
1/4/16,Charlotte,101,Golden State,111,0,1,10,,,,,,,,
1/4/16,Indiana,100,Miami,103,1,1,3,,,,,,,,
1/4/16,San Antonio,123,Milwaukee,98,0,0,-25,,,,,,,,
1/4/16,Sacramento,116,Okla City,104,0,0,-12,,,,,,,,
1/4/16,Minnesota,99,Philadelphia,109,0,1,10,,,,,,,,
1/4/16,Memphis,91,Portland,78,0,0,-13,,,,,,,,
1/4/16,Houston,93,Utah,91,0,0,-2,,,,,,,,
1/5/16,New York,107,Atlanta,101,0,0,-6,,,,,,,,
1/5/16,Milwaukee,106,Chicago,117,0,1,11,,,,,,,,
1/5/16,Sacramento,116,Dallas,117,0,1,1,,,,,,,,
1/5/16,Golden State,109,LA Lakers,88,1,0,-21,,,,,,,,
1/6/16,Detroit,99,Boston,94,0,0,-5,,,,,,,,
1/6/16,Toronto,91,Brooklyn,74,0,0,-17,,,,,,,,
1/6/16,New York,98,Miami,90,-1,0,-8,,,,,,,,
1/6/16,Denver,78,Minnesota,74,0,0,-4,,,,,,,,
1/6/16,Dallas,100,New Orleans,91,0,0,-9,,,,,,,,
1/6/16,Memphis,94,Okla City,112,0,1,18,,,,,,,,
1/6/16,Indiana,95,Orlando,86,0,0,-9,,,,,,,,
1/6/16,Charlotte,102,Phoenix,111,0,1,9,,,,,,,,
1/6/16,LA Clippers,109,Portland,98,0,0,-11,,,,,,,,
1/6/16,Utah,98,San Antonio,123,0,1,25,,,,,,,,
1/6/16,Cleveland,121,Washington,115,0,0,-6,,,,,,,,
1/7/16,Boston,92,Chicago,101,0,1,9,,,,,,,,
1/7/16,Utah,94,Houston,103,0,1,9,,,,,,,,
1/7/16,Atlanta,126,Philadelphia,98,0,0,-28,,,,,,,,
1/7/16,LA Lakers,115,Sacramento,118,0,1,3,,,,,,,,
1/8/16,Orlando,83,Brooklyn,77,0,0,-6,,,,,,,,
1/8/16,Okla City,117,LA Lakers,113,1,0,-4,,,,,,,,
1/8/16,Denver,84,Memphis,91,0,1,7,,,,,,,,
1/8/16,Dallas,95,Milwaukee,96,0,1,1,,,,,,,,
1/8/16,Cleveland,125,Minnesota,99,0,0,-26,,,,,,,,
1/8/16,Indiana,91,New Orleans,86,0,0,-5,,,,,,,,
1/8/16,Miami,103,Phoenix,95,0,0,-8,,,,,,,,
1/8/16,Golden State,128,Portland,108,0,0,-20,,,,,,,,
1/8/16,New York,99,San Antonio,100,0,1,1,,,,,,,,
1/8/16,Toronto,97,Washington,88,0,0,-9,,,,,,,,
1/9/16,Chicago,105,Atlanta,120,0,1,15,,,,,,,,
